0	1	
1	1	PRIVACY POLICY
2	1	
3	1	"Cubic Games LTD (hereinafter referred to as “Company"") respects the privacy of anyone who uses our games, mobile applications, game portals, game forums, gaming chats, website http://cubicgames.com/  (hereinafter referred to as ""Website""), digital content and any related services overall (hereinafter referred to as ""Services"")."
4	1	This Privacy Policy was created to inform you about the types of information we collect, the methods of using it (including potential ones), and the technologies for its collection and processing.
5	1	
6	1	When using any Services of the Company, the user fully agrees to all terms of this Privacy Policy, assumes the duty to comply with the Privacy Policy, and explicitly consents to the use his/her information in accordance with the Privacy Policy.
7	1	
8	1	The Company reserves the right to, at its own discretion, update the Privacy Policy at any time by posting a new version on the Website http://cubicgames.com or on the Services Website, for example, http://pixelgun3d.com. In order for the user to be always informed and aware of all changes, the user is strongly recommended to periodically check and read this Privacy Policy.
9	1	
10	1	1. Information / Data the Company collects.
11	1	"Information (hereinafter referred to as ""Data"") received by the Company includes collected data, with which the Company can not uniquely identify any user as an individual. The company may use third-party tools or software to automatically collect and use certain Data. Types of Data that the Company may collect and use include, but are not limited to:"
12	1	Properties of the user's device, including, but not limited to, a unique device identifier or other device identifier;
13	1	Software platform and firmware;
14	1	Geographic information, such as postal code, long-distance telephone code and location;
15	1	Game points and achievements, as well as other information about the game account;
16	1	E-mail address;
17	1	Some specific information about the end user, including any data related to user experience and displayed user name;
18	1	The type of operating system that the end user uses;
19	1	Data of the Internet provider of the end user (IP address) and / or other data reasonably required by the Company to provide the Services.
20	1	Data obtained when user goes to the Website via a link from another website, the address of the website containing the link and the address of any website to which the user goes further;
21	1	
22	1	It is quite possible that users, at their own discretion, without notice to the Company, provide information with which the user can be identified in general, including the user's name, email address, phone number, photo and other images, gender, date of birth, address, etc.
23	1	
24	1	The Company does not check and cannot verify the correctness or reliability of any user data.
25	1	
26	1	The Company may collect Data that users share with them and Data that the Company gets from user’s use of Services, including Data that may be accessible via a third party platform, web application or any other service.
27	1	Company may use user’s email address to contact the user to ask for their opinion about the Services and to inform user about Company’s new and special offers. User’s email may be used to send the user any goods or merchandise as promotional items. If user no longer wishes to receive such promotional materials, such user can at any time opt out of receiving it by sending an email to the Company.
28	1	
29	1	2. Reasons why the Company collects Data.
30	1	The Company uses Data in its entirety for the purpose of management and provision of Services and products, taking into account the available functionality, as well as for analyzing the use of the Services. Information also helps the Company to improve the quality of its Services and products, personalize communication and advertising.
31	1	
32	1	3. Disclosure and Transfer of Data.
33	1	The Company may use the collected Data to analyze the use of the Services, place advertising, manage and provide Services and products. For these purposes, the Company may disclose Data to partners with whom the Company has contractual obligations and / or which have their own specific service technologies or payment services. Payment service providers have the right to process Data for the purpose of providing payment acceptance services whenever the user purchases any of the Services. In particular, the Company can trust the processing of information on payment methods to payment systems of third parties that comply with the Payment Card Industry Data Security Standards. The User is aware and agrees that the analysis carried out by the Company's partners can combine the collected Data with other information that they independently collected through other services or products related to the user's activities. These partners collect and use information according to their own privacy policies. They can not use custom Data for their own marketing purposes.    The Company may also disclose Information to third parties in the event that the Company has reason to believe that disclosure is necessary to eliminate potential or actual damage to or infringement of the intellectual property of the Company and its affiliated companies, operations, users or others who may suffer damage or if the Company realizes that such disclosure is necessary to protect the rights of the Company and its affiliated companies to fight fraud and/or execute a judicial decision in the judicial field or through
34	1	legal processes which the Company or its affiliates are parties of.    The Company has the right to disclose the Data in response to a legal request, for example, in response to a court decision. The company may also disclose such information in response to a request from the Office of Law Enforcement or if the Company believes that it is necessary to investigate, prevent or take action against illegal activities, suspected fraud, situations of potential threats to the physical security of any individual, violations of our terms and in the case of other necessities provided by law.
35	1	The Company may transfer User Data in cases when the Company or one of its divisions is acquired, sold or merged with another company.
36	1	
37	1	By accepting this Privacy Policy, the user agrees that his/her non-personal data, such as information about user devices, user ID, information about the user's activities in the game or use of other Company Services, information about advertising that the user looked at, browsed or advertising links the user followed, or other interactions of the user with advertising (for example, information about conversions), information about user applications, network information and information about the title can be collected and processed by the following companies:
38	1	Unity Technologies Finland Oy (hereinafter called «Unity»), a company registered at the following address: Kaivokatu 8B, 00100, Helsinki, Finland. Unity’s Privacy Policy that regulates the use of such Data by Unity available via following link: https://unity3d.com/ru/legal/privacy-policy
39	1	"The Fyber Group (Fyber N.V., Fyber Monetization Ltd., Fyber GmbH, Fyber Media GmbH, Fyber RTB GmbH, Advertile Mobile GmbH, and Heyzap Ltd.) (hereinafter called “Fyber”), a company registered at the following address: Johannisstraße 20	10117 Berlin, Germany. Fyber’s Privacy Policy that regulates the use of such Data by Fyber available via following link: https://www.fyber.com/legal/privacy-policy/"
40	1	AppsFlyer Ltd. (hereinafter called “AppsFlyer”), a company registered at the following address: 100 1st Street, 25th floor San Francisco, California 94105, United States. AppsFlyer’s Privacy Policy that regulates the use of such Data by AppsFlyer available via following link: https://www.appsflyer.com/ru/privacy-policy/
