0	1	If you visit this page, it means that you care about your data safety and protection. Our Privacy Policy covers the most important aspects of our company data protection, such as:
1	1	This Privacy Policy applies to all games, web services, and related services provided by Playkot (such as the customer support, forums, official game communities), referred to jointly herein as «Services.» This policy is subject to change and update. The current version is always available on playkot.com. If we make any significant changes to our policy, we may notify the users in the Services. If the user continues using the Services after the update, it means they agree with the revised version. We strongly recommend that you visit the page from time to time (see the date of the latest update at the top of the page).
2	1	If this Policy doesn’t contain the information you need or if you encounter issues related to your personal data, please do not hesitate to contact us.
3	1	The fastest way to do so is to use the in-game support menu or our website at https://en.playkot.com/support
4	1	You can also send us an e-mail.
5	1	Company name: Playkot LTD
6	1	Address: Office 104, 56, Stavrou, 2035, Strovolos, Nicosia, Cyprus
7	1	E-mail: info@playkot.com
8	1	Playkot («we,» «us,» «our») refers to the company «Playkot LTD», located at the following address: Office 104, 56, Stavrou, 2035, Strovolos, Nicosia, Cyprus, as well as other subsidiaries or affiliated organizations that handle the Services.
9	1	Personal data («data,» «personal information») is any data that can be used to directly or indirectly identify a private individual or can be linked to the identified private individual. Anonymous data that cannot be directly or indirectly linked to an individual is not classified as personal data.
10	1	«Services»: online, mobile, PC and other games, including but not limited to SuperCity (web-version), SuperСity Mobile, Tropic Storm, Titans, Age of Magic, Knights: Clash of Heroes, Solitaire Social, Solitaire Dash, Solitaire Club, as well as other related services, including the Playkot Ltd. website (playkot.com), on which this policy is published.
11	1	Personal data processing refers to all the means and tools for processing personal data.
12	1	These are the main data collection reasons for particular data categories. Overall, this is a comprehensive list of reasons. We may also analyze, profile, and segment all the data listed above.
13	1	Game publishing platforms:
14	1	https://www.apple.com/lae/ios/app-store/
15	1	https://play.google.com
16	1	https://www.facebook.com/games/
17	1	In-game and demographic analytics:
18	1	https://www.tableau.com/
19	1	https://analytics.google.com/
20	1	https://analytics.facebook.com/
21	1	https://unity.com/solutions/analytics
22	1	Software services:
23	1	https://www.atlassian.com/
24	1	https://unity3d.com/
25	1	https://www.adobe.com/
26	1	Data storage:
27	1	http://aws.amazon.com
28	1	http://hetzner.de/
29	1	Marketing and advertisement partners:
30	1	http://appannie.com
31	1	https://unity3d.com/unity/features/ads
32	1	https://www.fyber.com
33	1	https://www.applovin.com
34	1	https://searchads.apple.com
35	1	https://adwords.google.com
36	1	https://www.appsflyer.com/
37	1	Personal data protection services:
38	1	https://www.fabric.io/home
39	1	User support and community services:
40	1	http://helpshift.com
41	1	http://zendesk.com
42	1	https://vanillaforums.com
43	1	We may also process personal data we receive from other companies as an operator. In such an event the data is handled in strict accordance with the contract with our partners and in accordance with the EU principles for personal data protection.
44	1	As an international company, Playkot may disclose your personal data to parties outside the EU. We guarantee compliance with the EU rules and methods of data protection in regard to these parties.
45	1	Opting out of direct marketing: For our Services, we use direct marketing tools, such as e-mail marketing distribution. You have the right to opt out of receiving such information.
46	1	Opting out of personalized ads: Many ad tools and services utilize so-called personalized ads that take into account your personal interests and experience. You may opt out of personalized ads in browser and/or device settings. Please note that we cannot guarantee that our Services will function properly in this case.
47	1	We also give you the right to correct, delete, dispute and restrict use of, and access the data we store, as well as other rights guaranteed by the EU laws based on your substantiated request.
48	1	We will do everything in our power to promptly resolve your request. We reserve the right to ask for identity authentication before fulfilling your request.
49	1	Personal data is usually kept for the duration of using the game account or longer, as per our legal interests. Requests to delete personal data are resolved in up to 30 calendar days. We reserve the right to depersonalize your data (remove all direct or indirect references to your identity) and continue using it for our own legal interests.
50	1	We acknowledge our responsibility to protect children’s data and do not deliberately collect data from individuals younger than 18 years of age. If it comes to your knowledge that children’s rights have been infringed when using our Services, please contact us immediately so we can take all the reasonable steps to amend the situation.
51	1	If you are older than 13 but younger than 18 years old, we reserve the right to collect your personal data only if your parent or legal guardian has explicitly agreed that you can use our Services, and Playkot can collect and process your personal data. We strongly recommend that the underage users older than 13 but younger than 18 years of age receive a permission from a parent or legal guardian before accessing and/or using our Services and submitting their personal data.
52	1	By using our Services, you explicitly confirm that your parent or legal guardian gave the permission to collect and process your personal data when you use our Services. Children younger than 13 years of age cannot submit any personal data, such as name, address, telephone number or email. If you discover that we have received personal data from individuals younger than 13 years old, please contact us immediately.
53	1	This Policy was originally written in English and may be translated to other languages. In the event of an inconsistency, the English version has the precedence.
